_id,map_id,ogc_fid,stop_numbe,name,category,reference,language,the_geom
749,bus_line_12_no_25,436,25,ស្តុប៣១០,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000070FE6E3FEAF11D4181EB2010CA7B3341
750,bus_line_12_no_27,440,27,ប៉ារ៉ាឌី កាត់ដេរ II,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000177EB3C60BF21D415DAA4F4C937A3341
751,bus_line_12_no_29,444,29,សារមន្ទីរឧក្រឹដ្ឋកម្មប្រល័យពូជសាសន៍ទួលស្លែង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F25640AEE8F81D41064459749B7A3341
752,bus_line_12_no_31,450,31,ស្តុបមេភ្លើង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E5A98A8111FE1D4169332ACDA47A3341
753,bus_line_12_no_33,454,33,ម័រឌឺន អុបទិក,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000023EE546191FF1D410634A98FB27A3341
754,bus_line_12_no_35,458,35,វិទ្យាល័យបឹងកេងកង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C4BDE6F402021E4176DBE823CD7A3341
755,bus_line_12_no_37,462,37,ផ្សារថៃហួត,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003D90EE25FF021E41D2C957E1377B3341
756,bus_line_12_no_39,466,39,ក្រុមហ៊ុ៊ុនអាស៊ីអាគ្នេយ៍,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000035819D3135021E4153AFE5FD8B7C3341
757,bus_line_12_no_41,472,41,សាលាបឋមសិក្សាអនុវត្ត,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000EA503DE806061E41AB2CB1A3877E3341
758,bus_line_12_no_43,476,43,ការ៉ាស់សាំង PTT,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C84E38312D051E41761BD43A4F7F3341
759,bus_line_12_no_45,480,45,ធានាគារហុងលីអុង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CB309CA332041E41F42E5EE12D803341
760,bus_line_12_no_47,484,47,កាហ្វេ BUBBLE,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000780D6CF18C031E41C4AD4F48BC803341
761,bus_line_12_no_49,488,49,បឋមសិក្សាដូនពេញ,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000154F35EDA7021E410EC7AF6381813341
762,bus_line_12_no_51,494,51,ផ្សារ Pub Street,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000446301BAF9011E41F19B4DF78F823341
763,bus_line_12_no_53,496,53,ក្រសួងរ៉ែ និងថាមពល,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F18B3E8793011E419C66E9773A833341
764,bus_line_12_no_55,498,55,ផ្សារតាប៉ាង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000000353339A28011E4181D703E6EE833341
765,bus_line_12_no_57,500,57,ក្រោយពេទ្យអង្គឌួង,ខ្សែរថយន្តក្រុងទី ១២,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000C4A481C499001E41013E0DFCD0843341
766,bus_line_13_no_1,510,1,រង្វង់មូលកួចកាណុង,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D5ADA23A41F51D4158629AAC7C8A3341
767,bus_line_13_no_10,512,10,វិទ្យាល័យបាក់ទូក,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000003266149A8ED1D4108FAC6EFF8823341
768,bus_line_13_no_11,514,11,វិទ្យាល័យបាក់ទូក,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002EA013F881ED1D41C6B182C3D5823341
769,bus_line_13_no_12,516,12,សាលាអន្តរជាតិ អេស​ អាយ​ អេស,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003C5A90077CEE1D41896D2D10B1813341
770,bus_line_13_no_13,518,13,សាលាអន្តរជាតិ អេស​ អាយ​ អេស,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000994B34AF31EE1D416A2FFC60BE813341
771,bus_line_13_no_14,520,14,សាលាបឋមសិក្សាសំពៅមាស,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000001CF3EFDA4F11D4104CB4FB8D1803341
772,bus_line_13_no_15,522,15,សាលាបឋមសិក្សាសំពៅមាស,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000091EEF5C5A2F11D4169C100D1B9803341
773,bus_line_13_no_16,524,16,ស្កាយ វីឡា,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000DFD453FA1DF31D41A85294FCDE7F3341
774,bus_line_13_no_17,526,17,ស្កាយ វីឡា,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005C33253EACF21D41D7CA4ABCDB7F3341
775,bus_line_13_no_18,528,18,វត្តមហាមន្ត្រី,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B8BCF4D2C9F21D4127D75E9C407E3341
776,bus_line_13_no_19,530,19,វត្តមហាមន្ត្រី,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002AC6BC076FF21D41F68F689D2A7E3341
777,bus_line_13_no_20,534,20,សកលវិទ្យាល័័យធនធានមនុស្ស,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BD25832A0AF21D41D139DA03577D3341
778,bus_line_13_no_21,536,21,សកលវិទ្យាល័័យធនធានមនុស្ស,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000FC347E009FF11D41CB7AE08A5D7D3341
779,bus_line_13_no_22,538,22,ស្តុបផ្លូវ៣១០,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000029EEA538D3F11D41B6EBC1B77A7C3341
780,bus_line_13_no_23,540,23,ស្តុបផ្លូវ៣១០,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F980CFB26FF11D41C54F0761767C3341
781,bus_line_13_no_24,542,24,ស្តុប៣៦០,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000005B0D9A3FEDF11D412E887171C47B3341
782,bus_line_13_no_25,544,25,ស្តុប៣៦០,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001BFD52A288F11D41B90C0E47C27B3341
783,bus_line_13_no_26,546,26,ក្រុមហ៊ុ៊ុន Fresh Pizza,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000050E0930A06F21D41C40CFCD0987A3341
784,bus_line_13_no_27,548,27,ក្រុមហ៊ុ៊ុន Fresh Pizza,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009B17874AB7F11D4116C040AC907A3341
785,bus_line_13_no_28,550,28,ស្តុបទន្លេបាសាក់,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002C07B55610F21D41B52F42ED84783341
786,bus_line_13_no_29,552,29,ស្តុបទន្លេបាសាក់,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F5B05DFBD1F11D411F73E4A174783341
787,bus_line_13_no_30,556,30,ផ្សារទួលទំពូង,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002A5948A43BF21D41100DD80414773341
788,bus_line_13_no_31,558,31,ផ្សារទួលទំពូង,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000027E3285A09F21D4111363F3C23773341
789,bus_line_13_no_32,560,32,សាលារៀនសុវណ្ណភូមិ,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000009D63E79F56F21D41F4A085ECE8753341
790,bus_line_13_no_33,562,33,សាលារៀនសុវណ្ណភូមិ,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E2C56E1A28F21D413EB09CD5C6753341
791,bus_line_13_no_34,564,34,មជ្ឈមណ្ឌលអូស្រ្តាលីសម្រាប់ការបណ្តុះបណ្តាល,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000AFB3A9726EF21D41665569BF22753341
792,bus_line_13_no_35,566,35,មជ្ឈមណ្ឌលអូស្រ្តាលីសម្រាប់ការបណ្តុះបណ្តាល,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000CA5261A624F21D413417AC2037753341
793,bus_line_13_no_36,568,36,វិទ្យាល័យផ្សារដើមថ្កូវ,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B10825C580F21D41FEF0DFED40743341
794,bus_line_13_no_37,570,37,វិទ្យាល័យផ្សារដើមថ្កូវ,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000963931294BF21D41C2CDBCE730743341
795,bus_line_13_no_38,572,38,រង្វង់មូលផ្សារដើមថ្កូវ,ខ្សែរថយន្តក្រុងទី ១៣,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001FD27EA663F21D41FE628F27CE733341
796,bus_line_9_no_1,1646,1,បុរីសន្តិភាព ២,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000B0297C89B3651D41D3EE71D4C6663341
797,bus_line_9_no_3,1690,3,រោងចក្រក្រដាស ហ័រ ចេង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000066A64B53AD5D1D41347BA823AE663341
798,bus_line_9_no_2,1668,2,រោងចក្រក្រដាស ហ័រ ចេង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D670F29D975D1D415A880BB2F3663341
799,bus_line_9_no_5,1734,5,ក្លោងទ្វារវត្ត​ ត្រាពាំងសិលា,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E9B09BE1E6501D417A647B13B4663341
800,bus_line_9_no_4,1712,4,ក្លោងទ្វារវត្ត​ ត្រាពាំងសិលា,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000380758DCB6501D41F780AD77DE663341
801,bus_line_9_no_7,1744,7,ច្រកចូល បុរីសន្តីភាព​ ២,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001E091FBEDC4F1D41C6CA93A897663341
802,bus_line_9_no_6,1742,6,ច្រកចូល បុរីសន្តីភាព​ ២,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000E1469895664F1D414441D99F8D663341
803,bus_line_9_no_9,1748,9,សាលាបឋមសិក្សាទួលកី,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000009D764D16E4E1D41C77605E4FB633341
804,bus_line_9_no_8,1746,8,សាលាបឋមសិក្សាទួលកី,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002D5FA08D024E1D41CABA8F3B06643341
805,bus_line_9_no_13,1654,13,វិទ្យាល័យពងទឹក,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000002E43667991471D41EC3CBBEF68573341
806,bus_line_9_no_12,1652,12,វិទ្យាល័យពងទឹក,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000A44C3D9B41471D41A5659BDF64573341
807,bus_line_9_no_15,1658,15,វត្តស្លែង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000F3B62FF075461D413796CEB172553341
808,bus_line_9_no_14,1656,14,វត្តស្លែង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000083FFA7621E461D4199882C9464553341
809,bus_line_9_no_16,1660,16,សួនវឌ្ឍនៈច្រកចូលខាងត្បូង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000001A7E03418E3A1D417C14B1D100503341
810,bus_line_9_no_19,1666,19,សួនវឌ្ឍនៈច្រកចូូលខាងជើង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F000001000000010100000052281BA21F3E1D41CAABE5386C513341
811,bus_line_9_no_21,1672,21,ផ្លូវប្រទះឡាង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F00000100000001010000003B26B3D829451D415F2FB4AC82543341
812,bus_line_9_no_20,1670,20,ផ្លូវប្រទះឡាង,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000BAEA9FD0D7441D416E0282AA88543341
813,bus_line_9_no_23,1676,23,វត្តតាំងរនាម,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000D2D5710A873F1D41714C9BD2B3543341
814,bus_line_9_no_22,1674,22,វត្តតាំងរនាម,ខ្សែរថយន្តក្រុងទី ៩,Brochure_of_city_bus_stop__26.12.2018.pdf,Khmer,0104000020887F0000010000000101000000888D4428663F1D415A32505F9B543341
